date,building,contents,profits,total
08/23/1989,0.42337003,0.4360711,0.19898391,1.058425
08/23/1989,0.37256562,0.5588484,0.18628281,1.117697
08/24/1989,3.81033023,0,0,3.81033
08/25/1989,0.76206605,0.254022,0.08467401,1.100762
08/26/1989,1.01608806,0.4301439,0.07451312,1.520745
08/27/1989,1.11769687,0.3700254,0,1.487722
08/27/1989,0,2.54022,0.84674005,3.38696
08/28/1989,2.11685013,1.27011,1.27011008,4.65707
08/28/1989,2.12701101,0.1507197,0,2.277731
08/29/1989,0.80440305,0.2370872,0,1.04149
08/30/1989,1.01608806,0.1608806,0,1.176969
08/30/1989,1.52413209,0,0,1.524132
08/31/1989,1.05842506,0.2303133,0,1.288738
09/04/1989,0.42337003,0.42337,0.42337003,1.27011
09/04/1989,2.65029636,0.784928,0.33869602,3.77392
09/09/1989,0.93141406,0.2667231,0,1.198137
09/10/1989,1.29889924,1.053345,0,2.352244
09/11/1989,0.81287045,0.254022,0,1.066892
09/11/1989,0.81287045,0.254022,0,1.066892
09/11/1989,4.9957663,1.185436,3.21761219,9.398815
09/11/1989,1.27011008,0,0,1.27011
09/14/1989,1.28281118,3.640982,0.84674005,5.770533
09/14/1989,0.78746825,0.2624894,0,1.049958
09/14/1989,1.28281118,0,0.25402202,1.536833
09/16/1989,0.81287045,0.2709568,0,1.083827
09/18/1989,1.31244708,0.2709568,0.29635902,1.879763
09/21/1989,0.64352244,0.635055,0,1.278577
09/22/1989,0,1.354784,0,1.354784
09/24/1989,3.97967824,0,0,3.979678
09/25/1989,2.54022015,2.11685,0.59271804,5.249788
09/25/1989,1.31244708,0.1718882,0.08128705,1.565622
09/25/1989,0,8.467401,4.23370025,12.701101
09/26/1989,4.57239627,0,0,4.572396
09/27/1989,0.76206605,0.8467401,1.31244708,2.921253
09/28/1989,1.27011008,0.127011,0.38103302,1.778154
09/29/1989,1.52413209,0,0,1.524132
09/29/1989,3.3869602,5.92718,2.37087214,11.685013
10/01/1989,1.6934801,0.42337,0,2.11685
10/02/1989,1.33784928,0.3022862,0.09314141,1.733277
10/02/1989,2.54022015,0,0,2.54022
10/07/1989,0.94834886,0.08806097,0.13971211,1.176122
10/20/1989,1.6934801,4.2337,0.08467401,6.011854
10/22/1989,2.75190517,29.6359,0,32.387807
10/23/1989,1.27011008,1.69348,7.62066046,10.584251
10/24/1989,1.21930567,0.42337,0,1.642676
10/24/1989,3.3869602,0,0,3.38696
10/26/1989,0.84674005,0.169348,0,1.016088
11/10/1989,1.6934801,2.11685,1.05842506,4.868755
11/11/1989,1.27011008,0.2582557,0,1.528366
11/12/1989,0.93141406,0.169348,0,1.100762
11/13/1989,0.78323455,0.296359,0,1.079594
11/13/1989,1.6934801,0,0,1.69348
11/14/1989,16.93480102,1.185436,0.50804403,18.628281
11/15/1989,1.29127858,0.4403048,0,1.731583
11/16/1989,1.6934801,2.11685,0,3.81033
11/16/1989,0.76206605,0.338696,0,1.100762
11/19/1989,1.6934801,0.0254022,0.11854361,1.837426
11/20/1989,0.76206605,0.254022,0,1.016088
11/29/1989,1.6934801,2.11685,0.84674005,4.65707
11/29/1989,0.97544454,0.3395428,0,1.314987
11/30/1989,1.52413209,0,0,1.524132
12/03/1989,0,2.11685,0.16934801,2.286198
12/03/1989,1.01608806,0,0,1.016088
12/05/1989,1.27011008,0.234547,0.38103302,1.88569
12/06/1989,0.97375106,0.1685013,0.16934801,1.3116
12/06/1989,1.22777307,0,0,1.227773
12/08/1989,0.76206605,0.338696,0,1.100762
12/09/1989,3.3869602,0,0,3.38696
12/13/1989,0,1.210838,0.42337003,1.634208
12/14/1989,0.67061812,0.3429297,0,1.013548
12/15/1989,1.57239627,0.05249788,0.10160881,1.726503
12/18/1989,0,2.96359,0.84674005,3.81033
12/18/1989,1.86367485,0.508044,0.08467401,2.456393
12/19/1989,2.03217612,0.400508,0.25402202,2.686706
12/20/1989,1.00338696,0,0,1.003387
12/22/1989,0.84589331,0.169348,0,1.015241
12/25/1989,1.27011008,0.592718,0,1.862828
12/29/1989,0.84674005,0.2370872,0,1.083827
12/30/1989,2.11685013,0,0,2.11685
12/30/1989,3.3869602,0.762066,0,4.149026
12/31/1989,0.84674005,0.169348,0,1.016088
12/31/1989,0,1.016088,0,1.016088
12/31/1989,0.84674005,0.3302286,0,1.176969
01/01/1990,1.46452145,0.4125413,0,1.877063
01/06/1990,0.77722772,0.4909241,0,1.268152
01/08/1990,1.11386139,0.2425743,0,1.356436
01/10/1990,0,7.425743,0,7.425743
01/12/1990,0.76320132,0.330033,0.04125413,1.134488
01/13/1990,1.15511551,0.03465347,0.13943894,1.329208
01/17/1990,1.08085809,0.2062706,0,1.287129
01/19/1990,1.23514851,0.330033,0,1.565182
01/20/1990,0.20627063,0.7013201,0.1650165,1.072607
01/20/1990,2.06270627,0.2475248,0,2.310231
01/24/1990,0.82508251,0.06270627,0.20627063,1.094059
01/25/1990,2.51650165,0.08828383,0.01237624,2.617162
01/26/1990,1.40264026,0.4224422,0.1650165,1.990099
01/26/1990,1.32013201,0.5726073,0.09488449,1.987624
01/30/1990,1.15594059,0,0,1.155941
01/31/1990,3.05280528,0.1278878,0.1980198,3.378713
02/05/1990,0.94884488,0.2681518,0,1.216997
02/07/1990,0.7549505,1.19637,0,1.95132
02/08/1990,2.80528053,0.8250825,0.49504951,4.125413
02/09/1990,1.40264026,0,0,1.40264
02/09/1990,0.60066007,0.4257426,0,1.026403
02/11/1990,1.65016502,0.05775578,0,1.707921
02/12/1990,1.23762376,0,0,1.237624
02/12/1990,3.30033003,0,0,3.30033
02/18/1990,1.27887789,0,0,1.278878
02/19/1990,2.45709571,0.5239274,0,2.981023
02/20/1990,0.45214521,3.211221,0.41254125,4.075908
02/22/1990,0.82508251,2.475248,0.41254125,3.712871
02/26/1990,1.23762376,0,0,1.237624
02/27/1990,0.57755776,0.4537954,0,1.031353
02/27/1990,1.15511551,0.299505,0,1.45462
03/07/1990,1.28712871,0.320132,0.08250825,1.689769
03/10/1990,0,1.836634,0.53135314,2.367987
03/11/1990,3.46534653,0,0,3.465347
03/12/1990,1.23762376,0,0,1.237624
03/15/1990,0.81683168,0.1650165,0.08250825,1.064356
03/17/1990,0.18564356,0.7425743,0.49504951,1.423267
03/19/1990,1.48514851,0,0,1.485149
03/20/1990,2.47524752,0,0,2.475248
03/22/1990,0.82508251,0.7879538,0.12376238,1.736799
03/23/1990,4.71947195,5.288779,0.99009901,10.99835
03/25/1990,0.90759076,0.1526403,0.02475248,1.084983
03/27/1990,0.82508251,0.330033,0,1.155116
03/28/1990,0.90759076,0.3506601,0,1.258251
03/29/1990,1.89768977,0,0,1.89769
04/02/1990,0.18151815,0.7425743,0.08250825,1.006601
04/02/1990,1.07260726,0.03630363,0,1.108911
04/02/1990,1.03135314,0,0,1.031353
04/03/1990,1.23762376,0.08250825,0,1.320132
04/03/1990,1.32013201,0.3349835,0.24752475,1.90264
04/04/1990,0,8.250825,0,8.250825
04/07/1990,0.7549505,0.339934,0,1.094884
04/08/1990,2.88778878,0,0,2.887789
04/08/1990,0.99009901,1.312706,0,2.302805
04/09/1990,0.73019802,0.799505,0.20627063,1.735974
04/11/1990,2.64026403,0.5775578,0,3.217822
04/13/1990,0.82508251,0.259901,0,1.084983
04/18/1990,0,1.237624,0.24752475,1.485149
04/18/1990,0,1.583333,0.91584158,2.499175
04/18/1990,4.8679868,0,0,4.867987
04/20/1990,0.59240924,0.3481848,0.1650165,1.105611
04/25/1990,2.06270627,10.31353,0,12.376238
04/25/1990,1.23762376,0.5090759,0,1.7467
04/30/1990,1.32013201,1.650165,0.61881188,3.589109
05/01/1990,0.99009901,0.03135314,0,1.021452
05/02/1990,0,3.052805,0.41254125,3.465347
05/03/1990,1.65016502,2.392739,0.49504951,4.537954
05/03/1990,4.62046205,0.5775578,0,5.19802
05/04/1990,2.31023102,0.2417492,0.12376238,2.675743
05/07/1990,0.90759076,0.3473597,0.02062706,1.275578
05/07/1990,1.65016502,0,0,1.650165
05/09/1990,3.30033003,0,0,3.30033
05/09/1990,1.15511551,0.1650165,0,1.320132
05/17/1990,0,1.072607,0.41254125,1.485149
05/18/1990,2.06270627,0.470297,0,2.533003
05/18/1990,2.80528053,0.4315182,0.61881188,3.855611
05/22/1990,0.63943894,0.5693069,0,1.208746
05/25/1990,1.03135314,0.2590759,0,1.290429
05/25/1990,0.74257426,0.8250825,1.23762376,2.805281
05/25/1990,0.82013201,0.4455446,0,1.265677
05/26/1990,3.71287129,1.280528,0.61881188,5.612211
05/27/1990,1.19636964,0.2475248,0,1.443894
05/30/1990,0.90759076,1.19637,0,2.10396
06/03/1990,2.47524752,0,0,2.475248
06/04/1990,1.15511551,0.660066,0,1.815182
06/06/1990,0.5049505,0.990099,0,1.49505
06/06/1990,1.03135314,1.011551,0,2.042904
06/07/1990,0.61881188,0.4315182,0.02062706,1.070957
06/07/1990,1.23762376,0,0,1.237624
06/11/1990,1.07260726,0.8250825,0.1650165,2.062706
06/14/1990,0.70132013,0.2623762,0.05363036,1.017327
06/15/1990,0.99009901,0.660066,0,1.650165
06/15/1990,4.55858086,9.90099,0.82508251,15.284653
06/15/1990,1.48514851,0.8085809,0,2.293729
06/16/1990,1.07260726,0,0,1.072607
06/18/1990,0.330033,2.887789,1.32013201,4.537954
06/27/1990,1.23762376,0,0,1.237624
07/01/1990,0,9.554455,0.63036304,10.184818
07/01/1990,1.16914191,0.4950495,0,1.664191
07/05/1990,1.73267327,0.1650165,0.41254125,2.310231
07/05/1990,2.76980198,3.157591,0.44554455,6.372937
07/09/1990,1.32013201,0.09075908,0,1.410891
07/10/1990,0.99009901,0.07508251,0.04950495,1.114686
07/10/1990,1.73267327,0.05528053,0.08250825,1.870462
07/13/1990,1.56765677,0.4125413,0.08250825,2.062706
07/15/1990,0.73019802,0.3382838,0,1.068482
07/15/1990,1.01072607,0.5775578,0.08250825,1.670792
07/15/1990,1.09735974,0.1633663,0.05775578,1.318482
07/16/1990,0.43316832,0.480198,0.20214522,1.115512
07/17/1990,1.48514851,0.5775578,0,2.062706
07/18/1990,0.66006601,0.4125413,0,1.072607
07/19/1990,1.73267327,0.990099,1.56765677,4.290429
07/20/1990,2.55775578,0.3424092,0.08250825,2.982673
07/20/1990,0.70957096,0.3118812,0,1.021452
07/21/1990,1.07260726,5.775578,1.23762376,8.085809
07/21/1990,1.11386139,1.237624,0.82508251,3.176568
07/22/1990,0.08250825,0.8787129,0.69306931,1.65429
07/23/1990,0.87376238,0.3919142,0,1.265677
07/23/1990,0.63283828,0.4488449,0,1.081683
07/23/1990,1.08415842,0,0,1.084158
07/24/1990,0,2.557756,0.24752475,2.805281
07/24/1990,1.44389439,0.2739274,0.44554455,2.163366
07/27/1990,0.90759076,0.3712871,0,1.278878
07/28/1990,1.32013201,0.00082508,0,1.320957
07/28/1990,0.95874587,0.380363,0,1.339109
07/28/1990,1.44389439,0.03135314,0.00825083,1.483498
07/28/1990,1.20627063,0.3745875,0.24174918,1.822607
07/29/1990,2.22772277,3.547855,0.42491749,6.200495
07/31/1990,10.72607261,2.475248,0,13.20132
08/02/1990,0.58250825,2.264851,1.4669967,4.314356
08/04/1990,2.07920792,0.2046205,0.12376238,2.407591
08/06/1990,0.85808581,0.09405941,0.41254125,1.364686
08/10/1990,0.81270627,0.1105611,0.08250825,1.005776
08/11/1990,0.82508251,1.237624,0.08250825,2.145215
08/13/1990,0.66419142,0.990099,0.24752475,1.901815
08/13/1990,1.17986799,0.1988449,0.08250825,1.461221
08/14/1990,5.28052805,12.28218,3.2640264,20.826733
08/14/1990,1.15511551,4.785479,0,5.940594
08/14/1990,0.66006601,2.062706,0,2.722772
08/14/1990,2.12046205,0.2953795,0.34653465,2.762376
08/15/1990,1.01072607,0.01650165,0,1.027228
08/17/1990,0.82508251,0.3168317,0,1.141914
08/18/1990,0.330033,0.6229373,0.69306931,1.64604
08/19/1990,1.56765677,0.1617162,0.04125413,1.770627
08/20/1990,3.30033003,0.8250825,0,4.125413
08/21/1990,1.23762376,0.3712871,0.37128713,1.980198
08/22/1990,0.10313531,0.7590759,0.45792079,1.320132
08/22/1990,0.79207921,0.2145215,0,1.006601
08/22/1990,8.25082508,0,0,8.250825
08/26/1990,0.70132013,0.4125413,0,1.113861
08/29/1990,0.99009901,0.660066,0,1.650165
08/29/1990,1.02722772,0.2392739,0,1.266502
08/30/1990,1.04785479,0.4438944,0.06188119,1.55363
08/30/1990,3.79537954,0.2887789,0,4.084158
08/31/1990,1.10973597,0.3391089,0,1.448845
09/08/1990,0,12.37624,2.47524753,14.851485
09/11/1990,0,1.596535,0,1.596535
09/15/1990,3.71287129,0.1650165,0,3.877888
09/19/1990,0,1.938944,0.08250825,2.021452
09/20/1990,0,1.650165,0,1.650165
09/27/1990,0.84158416,0.06188119,0.10726073,1.010726
09/27/1990,1.48514851,0,0,1.485149
09/30/1990,0.82508251,0.1650165,0.28877888,1.278878
10/01/1990,0.43316832,0.330033,0.25990099,1.023102
10/01/1990,0.57755776,2.227723,1.89768977,4.70297
10/02/1990,2.72277228,0.4125413,0,3.135314
10/03/1990,0,1.650165,0.21452145,1.864686
10/03/1990,1.32013201,0.3052805,0.41254125,2.037954
10/04/1990,0,1.320132,0.82508251,2.145215
10/04/1990,1.15511551,0,0,1.155116
10/07/1990,1.05610561,0,0,1.056106
10/08/1990,11.69554455,132.0132,0.94884488,144.657591
10/10/1990,8.91089109,15.18152,4.5379538,28.630363
10/12/1990,1.98019802,12.29373,4.99174918,19.265677
10/12/1990,2.06270627,1.40264,2.06270627,5.528053
10/15/1990,1.32013201,0.2227723,0,1.542904
10/16/1990,3.63036304,0.990099,0,4.620462
10/19/1990,0,0.990099,0.08250825,1.072607
10/19/1990,3.30033003,0.4125413,0,3.712871
10/23/1990,0.78382838,0.230198,0,1.014026
10/29/1990,0.28877888,0.8250825,0,1.113861
11/07/1990,1.36138614,0.4009901,0.57755776,2.339934
11/10/1990,1.44389439,0.3712871,0.12376238,1.938944
11/11/1990,0.1650165,0.7425743,0.330033,1.237624
11/13/1990,1.40264026,1.650165,0,3.052805
11/13/1990,1.40924092,0,0,1.409241
11/15/1990,2.03217822,0.3349835,0.18646865,2.55363
11/23/1990,5.11551155,0.660066,0,5.775578
11/27/1990,1.13448845,0,0,1.134488
11/29/1990,0.10726073,2.475248,0.82508251,3.407591
11/29/1990,0,0.9075908,0.1650165,1.072607
11/30/1990,0.66006601,0.4950495,0.01237624,1.167492
11/30/1990,1.07260726,0,0,1.072607
12/04/1990,1.00660066,0.2640264,0,1.270627
12/05/1990,1.03135314,0.4290429,0.01237624,1.472772
12/06/1990,1.03630363,0,0,1.036304
12/07/1990,0,1.40264,0.24752475,1.650165
12/08/1990,1.48184818,0.1963696,0,1.678218
12/09/1990,1.23762376,0.3465347,1.05610561,2.640264
12/09/1990,1.32013201,0.1988449,0.08250825,1.601485
12/10/1990,1.23762376,16.50165,0,17.739274
12/14/1990,1.23762376,2.310231,0.82508251,4.372937
12/15/1990,1.07260726,0.2887789,0,1.361386
12/16/1990,0.90759076,0.06188119,0.21452145,1.183993
12/17/1990,2.31023102,0.330033,0.330033,2.970297
12/19/1990,0.77557756,0.2475248,0,1.023102
12/20/1990,0.82508251,0.2062706,0.0990099,1.130363
12/21/1990,2.88778878,0.1237624,0,3.011551
12/21/1990,1.07260726,0.330033,0,1.40264
12/22/1990,1.66254125,0.660066,0,2.322607
12/23/1990,0.82508251,0.290429,0,1.115512
12/23/1990,1.69141914,0,0,1.691419
12/24/1990,0,1.237624,0,1.237624
12/27/1990,0.70214521,0.4125413,0,1.114686
12/30/1990,0,0.990099,0.41254125,1.40264
12/30/1990,2.06270627,2.392739,0.41254125,4.867987
12/30/1990,1.07260726,0,0,1.072607
12/31/1990,3.71287129,0.4125413,0,4.125413
